"edad","gnro","etnia","dept","mpio","prsns","edu","trbjo","ingrso","grp_ingrso","estrto","moto","moto_dias","carro","carro_dias","ccnr","attn","cc_info","cc_preocup","cc_futuro","cc_econ","cc_imp_co2","cc_imp_pers","cc_imp_equit","pol_prtds_col_hum","pol_prtds_liga","pol_prtds_cende","pol_prtds_lib","pol_prtds_cons","pol_prtds_verdox","pol_prtds_unpat","pol_prtds_camra","pol_prtds_mira","pol_prtds_U","pol_prtds_averd","pol_prtds_pactoh","pol_prtds_notie","pol_prtds_otro","pol_prtds_nodic","pol_pres","izq_der","prop_eschr_labrl","prop_eschr_pensl","prop_eschr_fepc","prop_eschr_salud","prop_eschr_paz","prop_eschr_energ","prop_eschr_ning","prop_entd_labrl","prop_entd_pensl","prop_entd_fepc","prop_entd_salud","prop_entd_paz","prop_entd_energ","prop_entd_ning","prop_acrd_labrl","prop_acrd_pensl","prop_acrd_fepc","prop_acrd_salud","prop_acrd_paz","prop_acrd_energ","pais_gnrl","pais_dmcrc","pais_econ","info_fnte_pernal","info_fnte_perreg","info_fnte_radnal","info_fnte_radlol","info_fnte_pscall","info_fnte_tvnal","info_fnte_tvreg","info_fnte_web","info_fnte_redscl","info_fnte_vlls","info_fnte_afic","info_fnte_voz","info_fnte_nose","ffsr_gnrl","ffsr_dsl","ffsr_gas","gas_super","dsl_super","benefic","derecho","yo_amnto","pobre_amnto","rica_amnto","frst_a","frst_b","frst_c","frst_d","ffsr_mnt","ffsr_prcl","ffsr_complet","rr_lmpsm","rr_pobre","rr_afctds","rr_deuda","rr_etransp","rr_paz","rr_edu","rr_ncer","rr_deforst","rr_mas","rr_mas_si","sesgo","T_A","T_B","T_C","T_D","C_A","C_B","C_C","C_D","C_no_frst","days_per_week","ffsr_mnt_recode_2","ffsr_prcl_recode_2","ffsr_complet_recode_2","ffsr_mnt_recode_2extrem","ffsr_prcl_recode_2extrem","ffsr_complet_recode_2extrem","ffsr_mnt_recode_3","ffsr_prcl_recode_3","ffsr_complet_recode_3","rr_lmpsm_recode_2","rr_pobre_recode_2","rr_afctds_recode_2","rr_deuda_recode_2","rr_etransp_recode_2","rr_paz_recode_2","rr_edu_recode_2","rr_ncer_recode_2","rr_deforst_recode_2","rr_lmpsm_recode_2extrem","rr_pobre_recode_2extrem","rr_afctds_recode_2extrem","rr_deuda_recode_2extrem","rr_etransp_recode_2extrem","rr_paz_recode_2extrem","rr_edu_recode_2extrem","rr_ncer_recode_2extrem","rr_deforst_recode_2extrem","rr_lmpsm_recode_3","rr_pobre_recode_3","rr_afctds_recode_3","rr_deuda_recode_3","rr_etransp_recode_3","rr_paz_recode_3","rr_edu_recode_3","rr_ncer_recode_3","rr_deforst_recode_3"
21,"Hombre","Ninguno de los anteriores","Cundinamarca","Agua de Dios","4","Técnico o Tecnológico","Trabajo a tiempo completo","Más que 1.825.000 COP","Medio-bajo","1",1,7,0,NA,"Propane gas","Muy de acuerdo",3,4,"Urgent in future","Equal priority",4,2,4,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,"No voté",3,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,"...estancado",2,3,0,0,1,0,0,1,0,1,1,0,0,0,0,0,NA,NA,1,1,2,4,5,5,3,NA,NA,NA,"Algo de acuerdo","Algo de acuerdo","Algo en desacuerdo","Muy en desacuerdo","INDECISO/A","Apoyaría ALGO la política","Apoyaría MUCHO la política","INDECISO/A","Apoyaría MUCHO la política","Apoyaría ALGO la política","Apoyaría MUCHO la política","Apoyaría ALGO la política","Apoyaría ALGO la política","Sí","Desarrollos cientificos","No, no hay ningún sesgo",0,0,0,1,0,0,0,0,0,7,1,0,0,NA,NA,0,2,0,0,0,1,1,0,1,1,1,1,1,NA,NA,1,NA,1,NA,1,NA,NA,1,2,2,1,2,2,2,2,2
24,"Hombre","Ninguno de los anteriores","Bogotá","Bogotá, D.C.","2","Secundaria","Trabajos del hogar","Entre 500.001 y 900.000 COP","Medio-bajo","2",1,7,0,NA,"Electricity","Muy de acuerdo",3,3,"Urgent today","Equal priority",5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Gustavo Petro",2,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,0,1,"...estancado",4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,1,NA,1,3,4,4,4,NA,NA,NA,"Ni de acuerdo ni desacuerdo","Ni de acuerdo ni desacuerdo","Ni de acuerdo ni desacuerdo","Ni de acuerdo ni desacuerdo","INDECISO/A","INDECISO/A","Apoyaría ALGO la política","INDECISO/A","Apoyaría ALGO la política","INDECISO/A","INDECISO/A","INDECISO/A","Apoyaría ALGO la política","No",NA,"Sí, sesgo de izquierda",0,0,0,0,0,0,0,1,0,7,0,0,0,NA,NA,NA,1,1,1,0,0,1,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,2,1,1,1,2
31,"Mujer","Negro(a), mulato(a) (afrodescendiente), afrocolombiano(a)","Bogotá","Bogotá, D.C.","5 o más","Universidad o postgrado","Trabajo a tiempo parcial","Entre 900.001 y 1.400.000 COP","Medio","3",0,NA,1,3,"Natural gas","Muy de acuerdo",5,5,"Urgent today","Equal priority",5,4,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Voto en blanco",3,0,1,1,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,"... en retroceso",1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,NA,NA,1,1,1,4,5,2,2,NA,NA,"Algo en desacuerdo",NA,"Muy de acuerdo","Muy en desacuerdo","Muy en desacuerdo","Apoyaría NADA la política","Apoyaría MUY POCO la política","Apoyaría NADA la política","Apoyaría NADA la política","Apoyaría MUY POCO la política","Apoyaría NADA la política","INDECISO/A","Apoyaría NADA la política","Apoyaría MUY POCO la política","Sí","A personas que verdaderamente lo necesitan.","No, no hay ningún sesgo",0,0,0,0,0,0,1,0,0,3,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,1,0,0
33,"Mujer","Ninguno de los anteriores","Bogotá","Bogotá, D.C.","3","Universidad o postgrado","Trabajo a tiempo completo","Entre 1.400.001 y 1.825.000 COP","Medio","2",0,NA,1,7,"Natural gas","Muy de acuerdo",3,4,"Urgent today","Equal priority",2,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Gustavo Petro",2,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,"Prefiero no decir",3,3,0,0,0,0,0,1,0,0,1,0,0,0,0,NA,NA,NA,1,1,2,5,5,4,1,NA,"Algo de acuerdo",NA,NA,"Muy de acuerdo","Muy en desacuerdo","Muy en desacuerdo","Apoyaría NADA la política","Apoyaría MUCHO la política","Apoyaría MUCHO la política","INDECISO/A","Apoyaría NADA la política","Apoyaría ALGO la política","INDECISO/A","INDECISO/A","Apoyaría MUY POCO la política","No",NA,"No estoy seguro(a)",0,1,0,0,0,0,0,0,0,7,1,0,0,1,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0,1,1,NA,0,NA,NA,NA,NA,0,2,2,1,0,2,1,1,0
39,"Hombre","Negro(a), mulato(a) (afrodescendiente), afrocolombiano(a)","Bolívar","Cartagena","5 o más","Universidad o postgrado","Trabajo a tiempo completo","Más que 1.825.000 COP","Medio-alto","4",1,5,1,7,"Natural gas","Muy de acuerdo",5,5,"Urgent today","Priority to climate",5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gustavo Petro",1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,"...progresando",4,5,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,5,5,4,5,1,NA,"Muy en desacuerdo",NA,NA,"Muy de acuerdo","Muy de acuerdo","Ni de acuerdo ni desacuerdo","Apoyaría MUCHO la política","Apoyaría MUCHO la política","Apoyaría MUCHO la política","Apoyaría MUCHO la política","Apoyaría MUCHO la política","Apoyaría MUCHO la política","Apoyaría MUCHO la política","Apoyaría MUCHO la política","Apoyaría MUCHO la política","Sí","Mejor calidad de vida","No, no hay ningún sesgo",0,1,0,0,0,0,0,0,0,7,1,1,0,1,1,NA,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2
41,"Hombre","Ninguno de los anteriores","Atlántico","Barranquilla","3","Universidad o postgrado","Trabajo a tiempo completo","Más que 1.825.000 COP","Medio","3",1,2,1,7,"Other fuels","Muy de acuerdo",4,1,"Urgent but too late","Priority to climate",1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Rodolfo Hernández",5,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,"... en retroceso",1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,NA,NA,1,1,1,3,5,5,5,NA,"Muy en desacuerdo",NA,NA,"Muy de acuerdo","Muy en desacuerdo","Muy en desacuerdo","Apoyaría NADA la política","Apoyaría NADA la política","Apoyaría NADA la política","Apoyaría NADA la política","Apoyaría NADA la política","Apoyaría NADA la política","Apoyaría NADA la política","Apoyaría NADA la política","Apoyaría NADA la política","No",NA,"No estoy seguro(a)",0,1,0,0,0,0,0,0,0,7,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"Hombre","Negro(a), mulato(a) (afrodescendiente), afrocolombiano(a)","Atlántico","Barranquilla","3","Técnico o Tecnológico","Trabajo a tiempo completo","Entre 1.400.001 y 1.825.000 COP","Medio-bajo","2",1,3,0,NA,"Natural gas","Muy de acuerdo",5,5,"Urgent in future","Priority to climate",4,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Gustavo Petro",2,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,"...estancado",4,4,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,5,4,4,4,4,"12 %",NA,NA,NA,"Algo de acuerdo","Algo en desacuerdo","Algo en desacuerdo","Apoyaría ALGO la política","Apoyaría ALGO la política","Apoyaría ALGO la política","Apoyaría ALGO la política","Apoyaría ALGO la política","Apoyaría ALGO la política","Apoyaría ALGO la política","Apoyaría ALGO la política","Apoyaría ALGO la política","Sí","Totalmente","Sí, sesgo de izquierda",1,0,0,0,0,0,0,0,0,3,1,0,0,NA,NA,NA,2,0,0,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2
38,"Mujer","Negro(a), mulato(a) (afrodescendiente), afrocolombiano(a)","Valle del Cauca","Cali","3","Secundaria","Trabajos del hogar","Entre 900.001 y 1.400.000 COP","Medio-bajo","3",1,7,0,NA,"Natural gas","Muy de acuerdo",2,4,"Urgent today","Equal priority",5,4,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Gustavo Petro",2,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,"Prefiero no decir",4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,1,1,1,1,5,4,4,"37 %",NA,NA,NA,"Ni de acuerdo ni desacuerdo","Ni de acuerdo ni desacuerdo","Ni de acuerdo ni desacuerdo","Apoyaría MUCHO la política","Apoyaría ALGO la política","Apoyaría ALGO la política","INDECISO/A","Apoyaría ALGO la política","Apoyaría ALGO la política","Apoyaría ALGO la política","Apoyaría MUCHO la política","Apoyaría MUCHO la política","No",NA,"No estoy seguro(a)",0,0,0,0,1,0,0,0,0,7,0,0,0,NA,NA,NA,1,1,1,1,1,1,0,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,2,2,2,1,2,2,2,2,2
37,"Hombre","Ninguno de los anteriores","Antioquía","Medellín","3","Secundaria","Desempleado/a (buscando empleo)","Más que 1.825.000 COP","Medio-bajo","2",1,6,0,NA,"Natural gas","Muy de acuerdo",2,3,"Urgent in future","Not sure",3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"No voté",3,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"...estancado",2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,1,1,1,3,4,4,3,NA,NA,"Ni de acuerdo ni desacuerdo",NA,"Ni de acuerdo ni desacuerdo","Ni de acuerdo ni desacuerdo","Ni de acuerdo ni desacuerdo","INDECISO/A","Apoyaría ALGO la política","INDECISO/A","INDECISO/A","INDECISO/A","INDECISO/A","Apoyaría ALGO la política","INDECISO/A","INDECISO/A","No",NA,"No estoy seguro(a)",0,0,1,0,0,0,0,0,0,6,0,0,0,NA,NA,NA,1,1,1,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,1,2,1,1
34,"Hombre","Indígena","Antioquía","Medellín","5 o más","Técnico o Tecnológico","Trabajo a tiempo completo","Entre 1.400.001 y 1.825.000 COP","Medio-alto","5",1,4,1,5,"Propane gas","Muy de acuerdo",4,5,"Urgent today","Equal priority",5,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Gustavo Petro",2,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,"...progresando",4,4,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,4,4,4,4,2,NA,"Ni de acuerdo ni desacuerdo",NA,NA,"Muy de acuerdo","Algo en desacuerdo","Muy en desacuerdo","Apoyaría MUCHO la política","Apoyaría MUCHO la política","Apoyaría ALGO la política","Apoyaría MUCHO la política","Apoyaría MUCHO la política","Apoyaría MUY POCO la política","Apoyaría MUCHO la política","Apoyaría MUCHO la política","Apoyaría MUCHO la política","Sí","Trabajar por la clase más humilde, tanto en salud, educación y alimentos","No, no hay ningún sesgo",0,1,0,0,0,0,0,0,0,5,1,0,0,1,NA,0,2,0,0,1,1,1,1,1,0,1,1,1,1,1,NA,1,1,NA,1,1,1,2,2,2,2,2,0,2,2,2
21,"Mujer","Ninguno de los anteriores","Bogotá","Bogotá, D.C.","5 o más","Secundaria","Estudiar y trabajar","Entre 900.001 y 1.400.000 COP","Medio-alto","3",0,NA,0,NA,"Natural gas","Muy de acuerdo",3,4,"Urgent today","Priority to climate",3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"No voté",3,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,"...progresando",3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,1,NA,3,4,3,4,3,"15 %",NA,NA,NA,"Ni de acuerdo ni desacuerdo","Ni de acuerdo ni desacuerdo","Ni de acuerdo ni desacuerdo","Apoyaría ALGO la política","Apoyaría MUY POCO la política","Apoyaría ALGO la política","Apoyaría ALGO la política","Apoyaría ALGO la política","INDECISO/A","Apoyaría ALGO la política","INDECISO/A","Apoyaría MUY POCO la política","No",NA,"No estoy seguro(a)",1,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,1,1,1,1,0,1,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,2,2,1,2,1,0
39,"Hombre","Ninguno de los anteriores","Bogotá","Bogotá, D.C.","3","Universidad o postgrado","Desempleado/a (buscando empleo)","Más que 1.825.000 COP","Medio","3",0,NA,1,3,"Natural gas","Muy de acuerdo",4,5,"Urgent today","Priority to climate",5,3,4,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"Gustavo Petro",3,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,"Prefiero no decir",2,3,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,5,4,4,5,2,NA,NA,NA,"Muy de acuerdo","Ni de acuerdo ni desacuerdo","Algo en desacuerdo","Algo de acuerdo","Apoyaría ALGO la política","INDECISO/A","Apoyaría ALGO la política","INDECISO/A","Apoyaría ALGO la política","INDECISO/A","Apoyaría ALGO la política","Apoyaría ALGO la política","Apoyaría MUCHO la política","Sí","Si los recursos fueran utilizados con un propósito colectivo y se viera en la comunidad no ha problema. Que no se roben los recursos","No, no hay ningún sesgo",0,0,0,1,0,0,0,0,0,3,0,0,1,NA,NA,NA,1,0,2,1,0,1,0,1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,1,2,1,2,2,2
21,"Mujer","Ninguno de los anteriores","Bogotá","Bogotá, D.C.","5 o más","Técnico o Tecnológico","Estudiar","Entre 500.001 y 900.000 COP","Medio-bajo","3",1,4,1,3,"Natural gas","Muy de acuerdo",3,4,"Urgent today","Equal priority",4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Prefiero no decir por quien voté",4,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,"... en retroceso",2,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,NA,NA,1,1,1,3,5,5,5,NA,NA,NA,"Algo de acuerdo","Ni de acuerdo ni desacuerdo","Algo en desacuerdo","Muy en desacuerdo","INDECISO/A","INDECISO/A","INDECISO/A","INDECISO/A","INDECISO/A","INDECISO/A","INDECISO/A","INDECISO/A","Apoyaría ALGO la política","No",NA,"No, no hay ningún sesgo",0,0,0,0,0,0,0,1,0,4,0,0,0,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,2
30,"Mujer","Negro(a), mulato(a) (afrodescendiente), afrocolombiano(a)","Bolívar","Cartagena","4","Universidad o postgrado","Trabajo a tiempo parcial","Más que 1.825.000 COP","Medio","4",1,5,1,4,"Natural gas","Muy de acuerdo",4,4,"Urgent today","Equal priority",4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Voto en blanco",3,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,"...estancado",3,2,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,4,5,5,5,3,NA,"Muy en desacuerdo",NA,NA,"Muy de acuerdo","Algo en desacuerdo","Muy en desacuerdo","Apoyaría MUY POCO la política","Apoyaría MUY POCO la política","Apoyaría MUY POCO la política","Apoyaría MUY POCO la política","Apoyaría ALGO la política","INDECISO/A","INDECISO/A","Apoyaría ALGO la política","Apoyaría ALGO la política","No",NA,"No, no hay ningún sesgo",0,1,0,0,0,0,0,0,0,5,1,0,0,1,NA,0,2,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2,1,1,2,2
27,"Hombre","Ninguno de los anteriores","Antioquía","Medellín","2","Universidad o postgrado","Trabajo a tiempo completo","Entre 1.400.001 y 1.825.000 COP","Medio","3",1,5,0,NA,"Natural gas","Muy de acuerdo",2,5,"Urgent today","Priority to climate",4,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Voto en blanco",2,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,"Prefiero no decir",3,3,0,0,1,0,0,1,0,1,1,0,0,0,0,NA,NA,NA,1,1,1,3,5,5,2,NA,NA,"Ni de acuerdo ni desacuerdo",NA,"Ni de acuerdo ni desacuerdo","Ni de acuerdo ni desacuerdo","Ni de acuerdo ni desacuerdo","Apoyaría ALGO la política","INDECISO/A","Apoyaría NADA la política","Apoyaría MUCHO la política","INDECISO/A","Apoyaría MUCHO la política","Apoyaría MUCHO la política","Apoyaría MUCHO la política","Apoyaría MUCHO la política","No",NA,"No, no hay ningún sesgo",0,0,0,0,0,0,1,0,0,5,0,0,0,NA,NA,NA,1,1,1,1,0,0,1,0,1,1,1,1,NA,NA,0,1,NA,1,1,1,1,2,1,0,2,1,2,2,2,2
30,"Hombre","Ninguno de los anteriores","Risaralda","Pereira","2","Técnico o Tecnológico","Trabajo a tiempo completo","Entre 900.001 y 1.400.000 COP","Medio-bajo","2",1,7,1,3,"Natural gas","Muy de acuerdo",4,5,"Urgent today","Equal priority",5,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Gustavo Petro",3,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,"...progresando",4,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,NA,NA,1,1,2,3,5,5,1,NA,NA,NA,NA,"Algo de acuerdo","Algo en desacuerdo","Algo en desacuerdo","Apoyaría MUY POCO la política","Apoyaría ALGO la política","Apoyaría ALGO la política","Apoyaría ALGO la política","Apoyaría ALGO la política","INDECISO/A","Apoyaría MUCHO la política","Apoyaría ALGO la política","Apoyaría ALGO la política","No",NA,"No, no hay ningún sesgo",0,0,0,0,0,0,0,0,1,7,1,0,0,NA,NA,NA,2,0,0,0,1,1,1,1,0,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,0,2,2,2,2,1,2,2,2
55,"Mujer","Negro(a), mulato(a) (afrodescendiente), afrocolombiano(a)","Norte de Santander","Cúcuta","2","Secundaria","Trabajo a tiempo parcial","Entre 900.001 y 1.400.000 COP","Medio-bajo","4",1,6,0,NA,"Natural gas","Muy de acuerdo",5,5,"Urgent today","Priority to climate",5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"No voté",3,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,"... en retroceso",1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,NA,NA,1,1,1,5,5,5,4,"15 %",NA,NA,NA,"Muy de acuerdo","Muy de acuerdo","Muy en desacuerdo","Apoyaría NADA la política","Apoyaría ALGO la política","Apoyaría ALGO la política","INDECISO/A","INDECISO/A","Apoyaría ALGO la política","Apoyaría ALGO la política","Apoyaría ALGO la política","Apoyaría ALGO la política","No",NA,"No estoy seguro(a)",0,0,0,0,1,0,0,0,0,6,1,1,0,1,1,0,2,2,0,0,1,1,0,0,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,1,1,2,2,2,2
49,"Mujer","Ninguno de los anteriores","Antioquía","Medellín","4","Secundaria","Trabajos del hogar","Más que 1.825.000 COP","Medio","2",1,6,0,NA,"Natural gas","Muy de acuerdo",4,5,"Urgent today","Equal priority",5,3,5,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,"Rodolfo Hernández",5,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,"... en retroceso",4,3,0,0,0,0,0,1,1,0,1,0,0,1,0,NA,NA,NA,1,1,2,3,5,5,2,NA,NA,"Muy en desacuerdo",NA,"Muy de acuerdo","Muy en desacuerdo","Muy en desacuerdo","Apoyaría MUY POCO la política","Apoyaría MUY POCO la política","Apoyaría MUY POCO la política","Apoyaría MUY POCO la política","Apoyaría ALGO la política","Apoyaría MUCHO la política","Apoyaría MUCHO la política","Apoyaría MUCHO la política","Apoyaría MUCHO la política","Sí","Lo apoyaria si se destinaran los recursos a combatir el desempleo, a crear fuentes de ingresos, crear empresas ,que haya mas oportunidades para las personas de trabajos, que no tengan los jovenes que emigrar a otros paises en busca de oportunidades.","No, no hay ningún sesgo",0,0,0,0,0,0,1,0,0,6,1,0,0,1,0,0,2,0,0,0,0,0,0,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,0,0,0,0,2,2,2,2,2
39,"Mujer","Negro(a), mulato(a) (afrodescendiente), afrocolombiano(a)","Antioquía","Medellín","4","Técnico o Tecnológico","Trabajo a tiempo completo","Entre 1.400.001 y 1.825.000 COP","Medio-bajo","1",1,7,0,NA,"Natural gas","Muy de acuerdo",4,5,"Urgent today","Equal priority",5,4,4,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,"Prefiero no decir por quien voté",4,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,"...estancado",2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,NA,NA,1,1,4,5,5,5,2,"[pipe: PctTreatment] %",NA,NA,NA,"Muy de acuerdo","Muy en desacuerdo","Muy en desacuerdo","Apoyaría ALGO la política","Apoyaría ALGO la política","Apoyaría ALGO la política","Apoyaría ALGO la política","Apoyaría ALGO la política","Apoyaría ALGO la política","Apoyaría MUCHO la política","Apoyaría ALGO la política","Apoyaría ALGO la política","No",NA,"No, no hay ningún sesgo",1,0,0,0,0,0,0,0,0,7,1,0,0,1,0,0,2,0,0,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,2,2,2,2,2,2,2,2,2
66,"Hombre","Ninguno de los anteriores","Tolima","Ibagué","3","Universidad o postgrado","Trabajo a tiempo completo","Más que 1.825.000 COP","Medio-alto","4",1,3,1,6,"Natural gas","Muy de acuerdo",4,4,"Urgent today","Equal priority",5,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Rodolfo Hernández",4,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,"...progresando",2,3,1,0,1,1,0,1,0,0,0,0,0,1,0,0,NA,NA,1,1,4,4,5,5,4,NA,NA,"Muy en desacuerdo",NA,"Algo de acuerdo","Muy en desacuerdo","Muy en desacuerdo","Apoyaría NADA la política","Apoyaría MUY POCO la política","Apoyaría ALGO la política","Apoyaría MUCHO la política","Apoyaría MUCHO la política","Apoyaría MUCHO la política","Apoyaría ALGO la política","Apoyaría MUCHO la política","Apoyaría MUCHO la política","Sí","educacion  salud  vias","No, no hay ningún sesgo",0,0,1,0,0,0,0,0,0,6,1,0,0,NA,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0,NA,NA,1,1,1,NA,1,1,0,0,2,2,2,2,2,2,2
24,"Hombre","Negro(a), mulato(a) (afrodescendiente), afrocolombiano(a)","Norte de Santander","Cúcuta","3","Secundaria","Estudiar y trabajar","Entre 1.400.001 y 1.825.000 COP","Medio","3",1,6,1,7,"Natural gas","Muy de acuerdo",3,5,"Urgent today","Equal priority",3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"No voté",2,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,"...estancado",3,3,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA,NA,1,1,3,3,5,5,5,NA,NA,"Algo de acuerdo",NA,"Muy de acuerdo","Muy en desacuerdo","Muy en desacuerdo","Apoyaría MUCHO la política","Apoyaría MUCHO la política","Apoyaría MUCHO la política","Apoyaría MUCHO la política","Apoyaría MUCHO la política","Apoyaría MUCHO la política","Apoyaría MUCHO la política","Apoyaría ALGO la política","Apoyaría MUCHO la política","No",NA,"No, no hay ningún sesgo",0,0,1,0,0,0,0,0,0,7,1,0,0,1,0,0,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,2,2,2,2,2,2,2,2,2
